Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2011-04,,West Midlands Police,-1.991776,52.442393,On or near Glen Side,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.991776,52.442393,On or near Glen Side,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.990129,52.443265,On or near Little Hill Way,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.990129,52.443265,On or near Little Hill Way,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.988952,52.442833,On or near Ralphs Meadow,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.998146,52.443975,On or near Plough Avenue,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.988952,52.442833,On or near Ralphs Meadow,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.988952,52.442833,On or near Ralphs Meadow,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.991776,52.442393,On or near Glen Side,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.992321,52.443616,On or near Simcox Gardens,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.988952,52.442833,On or near Ralphs Meadow,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.995381,52.442834,On or near Foredraft Close,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.990129,52.443265,On or near Little Hill Way,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.990129,52.443265,On or near Little Hill Way,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.988952,52.442833,On or near Ralphs Meadow,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.988952,52.442833,On or near Ralphs Meadow,E01008918,Birmingham 094A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.992321,52.443616,On or near Simcox Gardens,E01008918,Birmingham 094A,Robbery,,
,2011-04,,West Midlands Police,-1.988952,52.442833,On or near Ralphs Meadow,E01008918,Birmingham 094A,Robbery,,
,2011-04,,West Midlands Police,-1.990129,52.443265,On or near Little Hill Way,E01008918,Birmingham 094A,Violent crime,,
,2011-04,,West Midlands Police,-1.988952,52.442833,On or near Ralphs Meadow,E01008918,Birmingham 094A,Violent crime,,
,2011-04,,West Midlands Police,-1.991776,52.442393,On or near Glen Side,E01008918,Birmingham 094A,Other crime,,
,2011-04,,West Midlands Police,-1.991408,52.444200,On or near Wood Leasow,E01008918,Birmingham 094A,Other crime,,
,2011-04,,West Midlands Police,-1.991776,52.442393,On or near Glen Side,E01008918,Birmingham 094A,Other crime,,
,2011-04,,West Midlands Police,-1.986436,52.443921,On or near The Hill,E01008918,Birmingham 094A,Other crime,,
,2011-04,,West Midlands Police,-1.986436,52.443921,On or near The Hill,E01008918,Birmingham 094A,Other crime,,
,2011-04,,West Midlands Police,-1.991776,52.442393,On or near Glen Side,E01008918,Birmingham 094A,Other crime,,
,2011-04,,West Midlands Police,-1.991776,52.442393,On or near Glen Side,E01008918,Birmingham 094A,Other crime,,
,2011-04,,West Midlands Police,-1.992321,52.443616,On or near Simcox Gardens,E01008918,Birmingham 094A,Other crime,,
,2011-04,,West Midlands Police,-1.986436,52.443921,On or near The Hill,E01008918,Birmingham 094A,Other crime,,
,2011-04,,West Midlands Police,-1.991776,52.442393,On or near Glen Side,E01008918,Birmingham 094A,Other crime,,
,2011-04,,West Midlands Police,-1.992321,52.443616,On or near Simcox Gardens,E01008918,Birmingham 094A,Other crime,,
,2011-04,,West Midlands Police,-1.997426,52.436289,On or near Eves Croft,E01008920,Birmingham 094B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.994072,52.440775,On or near Clover Drive,E01008920,Birmingham 094B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-2.002148,52.438635,On or near Hightree Close,E01008920,Birmingham 094B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997426,52.436289,On or near Eves Croft,E01008920,Birmingham 094B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.994072,52.440775,On or near Clover Drive,E01008920,Birmingham 094B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.996117,52.438348,On or near Dainton Grove,E01008920,Birmingham 094B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.995351,52.441143,On or near Parkside,E01008920,Birmingham 094B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997426,52.436289,On or near Eves Croft,E01008920,Birmingham 094B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.995351,52.441143,On or near Parkside,E01008920,Birmingham 094B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.993424,52.439858,On or near Westside Drive,E01008920,Birmingham 094B,Burglary,,
,2011-04,,West Midlands Police,-1.999853,52.441233,On or near Kettles Wood Drive,E01008920,Birmingham 094B,Violent crime,,
,2011-04,,West Midlands Police,-1.997426,52.436289,On or near Eves Croft,E01008920,Birmingham 094B,Violent crime,,
,2011-04,,West Midlands Police,-1.994072,52.440775,On or near Clover Drive,E01008920,Birmingham 094B,Violent crime,,
,2011-04,,West Midlands Police,-1.996117,52.438348,On or near Dainton Grove,E01008920,Birmingham 094B,Violent crime,,
,2011-04,,West Midlands Police,-1.993424,52.439858,On or near Westside Drive,E01008920,Birmingham 094B,Other crime,,
,2011-04,,West Midlands Police,-1.996117,52.438348,On or near Dainton Grove,E01008920,Birmingham 094B,Other crime,,
,2011-04,,West Midlands Police,-1.993483,52.438734,On or near Jiggins Lane,E01008920,Birmingham 094B,Other crime,,
,2011-04,,West Midlands Police,-1.997426,52.436289,On or near Eves Croft,E01008920,Birmingham 094B,Other crime,,
,2011-04,,West Midlands Police,-1.997426,52.436289,On or near Eves Croft,E01008920,Birmingham 094B,Other crime,,
,2011-04,,West Midlands Police,-2.013314,52.441062,On or near Allwood Gardens,E01008921,Birmingham 094C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-2.012389,52.446923,On or near Marshwood Croft,E01008921,Birmingham 094C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-2.016051,52.443929,On or near Nailers Close,E01008921,Birmingham 094C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-2.013314,52.441062,On or near Allwood Gardens,E01008921,Birmingham 094C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-2.015712,52.442815,On or near Parkfield,E01008921,Birmingham 094C,Violent crime,,
,2011-04,,West Midlands Police,-2.013314,52.441062,On or near Allwood Gardens,E01008921,Birmingham 094C,Violent crime,,
,2011-04,,West Midlands Police,-2.013314,52.441062,On or near Allwood Gardens,E01008921,Birmingham 094C,Violent crime,,
,2011-04,,West Midlands Police,-2.013314,52.441062,On or near Allwood Gardens,E01008921,Birmingham 094C,Violent crime,,
,2011-04,,West Midlands Police,-2.013623,52.443552,On or near Heathy Rise,E01008921,Birmingham 094C,Other crime,,
,2011-04,,West Midlands Police,-2.013623,52.443552,On or near Heathy Rise,E01008921,Birmingham 094C,Other crime,,
,2011-04,,West Midlands Police,-2.013314,52.441062,On or near Allwood Gardens,E01008921,Birmingham 094C,Other crime,,
,2011-04,,West Midlands Police,-2.013373,52.442509,On or near Lye Avenue,E01008921,Birmingham 094C,Other crime,,
,2011-04,,West Midlands Police,-2.013623,52.443552,On or near Heathy Rise,E01008921,Birmingham 094C,Other crime,,
,2011-04,,West Midlands Police,-2.013623,52.443552,On or near Heathy Rise,E01008921,Birmingham 094C,Other crime,,
,2011-04,,West Midlands Police,-2.015095,52.445691,On or near Gleads Croft,E01008921,Birmingham 094C,Other crime,,
,2011-04,,West Midlands Police,-2.013623,52.443552,On or near Heathy Rise,E01008921,Birmingham 094C,Other crime,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.989907,52.446124,On or near Upper Close,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997940,52.444973,On or near Bean Croft,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.995851,52.445054,On or near Bark Piece,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.995851,52.445054,On or near Bark Piece,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997617,52.445549,On or near Square Close,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997617,52.445549,On or near Square Close,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.995851,52.445054,On or near Bark Piece,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.995484,52.444245,On or near Ox Leasow,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997940,52.444973,On or near Bean Croft,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.992982,52.445099,On or near Warston Avenue,E01008931,Birmingham 094D,Burglary,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Vehicle crime,,
,2011-04,,West Midlands Police,-1.991305,52.445171,On or near Middlehill Rise,E01008931,Birmingham 094D,Vehicle crime,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Other crime,,
,2011-04,,West Midlands Police,-1.991305,52.445171,On or near Middlehill Rise,E01008931,Birmingham 094D,Other crime,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Other crime,,
,2011-04,,West Midlands Police,-1.987480,52.444784,On or near Gravel Bank,E01008931,Birmingham 094D,Other crime,,
,2011-04,,West Midlands Police,-1.995851,52.445054,On or near Bark Piece,E01008931,Birmingham 094D,Other crime,,
,2011-04,,West Midlands Police,-2.000324,52.452624,On or near Highfield Lane,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.999529,52.453298,On or near Dimmingsdale Bank,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.999529,52.453298,On or near Dimmingsdale Bank,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-2.001825,52.452947,On or near Rutters Meadow,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-2.000324,52.452624,On or near Highfield Lane,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-2.000324,52.452624,On or near Highfield Lane,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997101,52.452183,On or near Six Acres,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-2.000324,52.452624,On or near Highfield Lane,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.999529,52.453298,On or near Dimmingsdale Bank,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997101,52.452183,On or near Six Acres,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-2.000324,52.452624,On or near Highfield Lane,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-2.000324,52.452624,On or near Highfield Lane,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.999529,52.453298,On or near Dimmingsdale Bank,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997101,52.452183,On or near Six Acres,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-2.001825,52.452947,On or near Rutters Meadow,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997101,52.452183,On or near Six Acres,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997101,52.452183,On or near Six Acres,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997101,52.452183,On or near Six Acres,E01009259,Birmingham 094E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.997101,52.452183,On or near Six Acres,E01009259,Birmingham 094E,Burglary,,
,2011-04,,West Midlands Police,-1.997101,52.452183,On or near Six Acres,E01009259,Birmingham 094E,Burglary,,
,2011-04,,West Midlands Police,-2.004930,52.452336,On or near Barn Piece,E01009259,Birmingham 094E,Burglary,,
,2011-04,,West Midlands Police,-1.997101,52.452183,On or near Six Acres,E01009259,Birmingham 094E,Robbery,,
,2011-04,,West Midlands Police,-1.997101,52.452183,On or near Six Acres,E01009259,Birmingham 094E,Vehicle crime,,
,2011-04,,West Midlands Police,-1.986010,52.440307,On or near Greenacres,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.981979,52.441196,On or near Millcroft Close,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.981979,52.441196,On or near Millcroft Close,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.981979,52.441196,On or near Millcroft Close,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.981979,52.441196,On or near Millcroft Close,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.984009,52.440819,On or near Mill Lane,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.983568,52.440360,On or near Corn Mill Close,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.983568,52.440360,On or near Corn Mill Close,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.981979,52.441196,On or near Millcroft Close,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.981979,52.441196,On or near Millcroft Close,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.985744,52.443480,On or near Simmons Leasow,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.981979,52.441196,On or near Millcroft Close,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.984009,52.440819,On or near Mill Lane,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.984009,52.440819,On or near Mill Lane,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.984009,52.440819,On or near Mill Lane,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.981979,52.441196,On or near Millcroft Close,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.984038,52.442239,On or near Rush Green,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.981979,52.441196,On or near Millcroft Close,E01008919,Birmingham 095A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.985744,52.443480,On or near Simmons Leasow,E01008919,Birmingham 095A,Burglary,,
,2011-04,,West Midlands Police,-1.983568,52.440360,On or near Corn Mill Close,E01008919,Birmingham 095A,Burglary,,
,2011-04,,West Midlands Police,-1.981979,52.441196,On or near Millcroft Close,E01008919,Birmingham 095A,Violent crime,,
,2011-04,,West Midlands Police,-1.983568,52.440360,On or near Corn Mill Close,E01008919,Birmingham 095A,Violent crime,,
,2011-04,,West Midlands Police,-1.981979,52.441196,On or near Millcroft Close,E01008919,Birmingham 095A,Other crime,,
,2011-04,,West Midlands Police,-1.984038,52.442239,On or near Rush Green,E01008919,Birmingham 095A,Other crime,,
,2011-04,,West Midlands Police,-1.981979,52.441196,On or near Millcroft Close,E01008919,Birmingham 095A,Other crime,,
,2011-04,,West Midlands Police,-1.970076,52.444349,On or near Paganel Road,E01009064,Birmingham 095B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.963644,52.446892,On or near Osmaston Road,E01009064,Birmingham 095B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.967780,52.444609,On or near Bottetourt Road,E01009064,Birmingham 095B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.963644,52.446892,On or near Osmaston Road,E01009064,Birmingham 095B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.967780,52.444609,On or near Bottetourt Road,E01009064,Birmingham 095B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.963882,52.444258,On or near Burnel Road,E01009064,Birmingham 095B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.965794,52.445364,On or near Swinford Road,E01009064,Birmingham 095B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.967780,52.444609,On or near Bottetourt Road,E01009064,Birmingham 095B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.965794,52.445364,On or near Swinford Road,E01009064,Birmingham 095B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.965794,52.445364,On or near Swinford Road,E01009064,Birmingham 095B,Burglary,,
,2011-04,,West Midlands Police,-1.967780,52.444609,On or near Bottetourt Road,E01009064,Birmingham 095B,Other crime,,
,2011-04,,West Midlands Police,-1.959374,52.450846,On or near Kelfield Avenue,E01009077,Birmingham 095C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.957246,52.444858,On or near Nately Grove,E01009077,Birmingham 095C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.961803,52.449759,On or near Beaumont Drive,E01009077,Birmingham 095C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.957507,52.449110,On or near Parkville Avenue,E01009077,Birmingham 095C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.961803,52.449759,On or near Beaumont Drive,E01009077,Birmingham 095C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.957507,52.449110,On or near Parkville Avenue,E01009077,Birmingham 095C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.957246,52.444858,On or near Nately Grove,E01009077,Birmingham 095C,Vehicle crime,,
,2011-04,,West Midlands Police,-1.957246,52.444858,On or near Nately Grove,E01009077,Birmingham 095C,Other crime,,
,2011-04,,West Midlands Police,-1.957246,52.444858,On or near Nately Grove,E01009077,Birmingham 095C,Other crime,,
,2011-04,,West Midlands Police,-1.957246,52.444858,On or near Nately Grove,E01009077,Birmingham 095C,Other crime,,
,2011-04,,West Midlands Police,-1.959289,52.446656,On or near Elford Road,E01009077,Birmingham 095C,Other crime,,
,2011-04,,West Midlands Police,-1.957246,52.444858,On or near Nately Grove,E01009077,Birmingham 095C,Other crime,,
,2011-04,,West Midlands Police,-1.958670,52.448724,On or near Mellors Close,E01009077,Birmingham 095C,Other crime,,
,2011-04,,West Midlands Police,-1.963281,52.441758,On or near Kemberton Road,E01009291,Birmingham 095D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.962720,52.443286,On or near Alwold Road,E01009291,Birmingham 095D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.962720,52.443286,On or near Alwold Road,E01009291,Birmingham 095D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.962720,52.443286,On or near Alwold Road,E01009291,Birmingham 095D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.963281,52.441758,On or near Kemberton Road,E01009291,Birmingham 095D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.963281,52.441758,On or near Kemberton Road,E01009291,Birmingham 095D,Violent crime,,
,2011-04,,West Midlands Police,-1.964339,52.442532,On or near Coven Grove,E01009291,Birmingham 095D,Other crime,,
,2011-04,,West Midlands Police,-1.962720,52.443286,On or near Alwold Road,E01009291,Birmingham 095D,Other crime,,
,2011-04,,West Midlands Police,-1.964339,52.442532,On or near Coven Grove,E01009291,Birmingham 095D,Other crime,,
,2011-04,,West Midlands Police,-1.971930,52.442408,On or near Brinklow Road,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.975109,52.440691,On or near Keresley Grove,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.971930,52.442408,On or near Brinklow Road,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.971930,52.442408,On or near Brinklow Road,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.975109,52.440691,On or near Keresley Grove,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.977345,52.441339,On or near Napton Grove,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.975829,52.442220,On or near Dormston Drive,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.973417,52.441060,On or near Bilbrook Grove,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.971930,52.442408,On or near Brinklow Road,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.972724,52.444467,On or near Ullswater Close,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.975109,52.440691,On or near Keresley Grove,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.977300,52.442472,On or near Salwarpe Grove,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.977345,52.441339,On or near Napton Grove,E01009500,Birmingham 095E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.971930,52.442408,On or near Brinklow Road,E01009500,Birmingham 095E,Burglary,,
,2011-04,,West Midlands Police,-1.970240,52.440466,On or near Jervoise Road,E01009500,Birmingham 095E,Vehicle crime,,
,2011-04,,West Midlands Police,-1.971312,52.444089,On or near Somery Road,E01009500,Birmingham 095E,Vehicle crime,,
,2011-04,,West Midlands Police,-1.975829,52.442220,On or near Dormston Drive,E01009500,Birmingham 095E,Violent crime,,
,2011-04,,West Midlands Police,-1.973417,52.441060,On or near Bilbrook Grove,E01009500,Birmingham 095E,Violent crime,,
,2011-04,,West Midlands Police,-1.973417,52.441060,On or near Bilbrook Grove,E01009500,Birmingham 095E,Violent crime,,
,2011-04,,West Midlands Police,-1.973417,52.441060,On or near Bilbrook Grove,E01009500,Birmingham 095E,Violent crime,,
,2011-04,,West Midlands Police,-1.970240,52.440466,On or near Jervoise Road,E01009500,Birmingham 095E,Violent crime,,
,2011-04,,West Midlands Police,-1.977345,52.441339,On or near Napton Grove,E01009500,Birmingham 095E,Other crime,,
,2011-04,,West Midlands Police,-1.971930,52.442408,On or near Brinklow Road,E01009500,Birmingham 095E,Other crime,,
,2011-04,,West Midlands Police,-1.977300,52.442472,On or near Salwarpe Grove,E01009500,Birmingham 095E,Other crime,,
,2011-04,,West Midlands Police,-1.975109,52.440691,On or near Keresley Grove,E01009500,Birmingham 095E,Other crime,,
,2011-04,,West Midlands Police,-1.975109,52.440691,On or near Keresley Grove,E01009500,Birmingham 095E,Other crime,,
,2011-04,,West Midlands Police,-1.977345,52.441339,On or near Napton Grove,E01009500,Birmingham 095E,Other crime,,
,2011-04,,West Midlands Police,-1.942598,52.440527,On or near Frederick Road,E01009284,Birmingham 096A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.945819,52.440960,On or near Fladbury Crescent,E01009284,Birmingham 096A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.944097,52.441463,On or near Rachel Gardens,E01009284,Birmingham 096A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.945819,52.440960,On or near Fladbury Crescent,E01009284,Birmingham 096A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.944097,52.441463,On or near Rachel Gardens,E01009284,Birmingham 096A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.938600,52.438269,On or near Katie Road,E01009284,Birmingham 096A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.942598,52.440527,On or near Frederick Road,E01009284,Birmingham 096A,Vehicle crime,,
,2011-04,,West Midlands Police,-1.944097,52.441463,On or near Rachel Gardens,E01009284,Birmingham 096A,Vehicle crime,,
,2011-04,,West Midlands Police,-1.938334,52.439303,On or near Lottie Road,E01009284,Birmingham 096A,Vehicle crime,,
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Vehicle crime,,
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Violent crime,,
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Violent crime,,
,2011-04,,West Midlands Police,-1.937437,52.438889,On or near Winnie Road,E01009284,Birmingham 096A,Violent crime,,
,2011-04,,West Midlands Police,-1.944097,52.441463,On or near Rachel Gardens,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.942598,52.440527,On or near Frederick Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.942598,52.440527,On or near Frederick Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.944097,52.441463,On or near Rachel Gardens,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.944097,52.441463,On or near Rachel Gardens,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.942598,52.440527,On or near Frederick Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.942598,52.440527,On or near Frederick Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.944097,52.441463,On or near Rachel Gardens,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.940275,52.439331,On or near Bristol Road,E01009284,Birmingham 096A,Other crime,,
,2011-04,,West Midlands Police,-1.944097,52.441463,On or near Rachel Gardens,E01009284,Birmingham 096A,Other crime,,
